Customer_ID,Age,Income_Level,Location,Purchase_Intent,Price_Sensitivity,Charging_Access,Distance_to_Supercharger,Import_Duty_Impact,Local_Manufacturing_Support,Brand_Loyalty,Environmental_Concern,Tech_Savviness,Competitor_Price,Government_Incentive_Awareness
10488,44,52.94,Delhi,0.233,0.219,None,32.32,0.917,0,Neutral,0.283,Medium,63.94,Low
10489,25,18.46,Gurugram,0.306,0.229,None,12.41,0.905,1,Competitor,0.627,Medium,60.62,Medium
10490,27,10.0,Delhi,0.38,0.358,Public,24.53,0.322,0,Competitor,0.286,Medium,71.57,Low
10491,24,27.86,Bangalore,0.326,0.049,Home,11.09,0.795,1,Neutral,0.775,High,69.05,Low
10492,35,61.91,Mumbai,0.304,0.405,None,65.05,0.712,1,Competitor,1.0,High,69.76,Low
10493,24,102.14,Hyderabad,0.178,0.265,Home,46.01,0.331,1,Neutral,0.543,Low,57.82,Medium
10494,28,26.36,Chennai,0.472,0.101,Home,6.71,0.031,1,Competitor,0.738,High,67.58,High
10495,27,54.51,Gurugram,0.539,0.358,Public,31.15,0.363,1,Tesla,0.801,Medium,56.35,Medium
10496,32,18.16,Gurugram,0.456,0.115,None,2.76,0.005,1,Competitor,0.822,Low,58.53,Medium
10497,20,23.1,Chennai,0.191,0.7,Public,13.54,0.78,1,Competitor,0.738,High,60.15,Low
10498,35,30.39,Hyderabad,0.603,0.328,None,24.8,0.627,0,Competitor,0.534,Medium,45.0,Low
10499,47,90.01,Bangalore,0.349,0.597,None,92.17,0.969,0,Neutral,0.577,Low,58.24,High
10500,36,53.12,Mumbai,0.497,0.098,Public,43.19,0.072,0,Neutral,0.757,High,61.8,High
10501,50,47.8,Gurugram,0.495,0.377,Home,13.27,0.312,0,Tesla,0.591,High,45.63,High
10502,48,86.79,Chennai,0.202,0.106,Public,80.81,0.251,1,Tesla,0.579,High,50.15,Medium
10503,42,16.31,Bangalore,0.29,0.152,Home,7.09,0.378,1,Neutral,0.832,Medium,60.48,Low
10504,35,,Mumbai,0.599,0.315,Public,53.67,0.924,0,Competitor,0.556,High,54.98,Medium
10505,35,48.07,Hyderabad,0.495,0.266,None,21.49,0.422,1,Tesla,0.352,Medium,55.12,High
10506,42,20.36,Bangalore,0.674,0.274,Public,85.75,0.253,1,Competitor,0.43,Medium,61.68,Low
10507,31,25.15,Delhi,0.249,0.412,Home,18.56,0.084,0,Neutral,0.55,Medium,59.5,Medium
10508,18,38.78,Gurugram,0.528,0.175,Public,0.42,0.507,1,Neutral,0.453,High,58.08,Medium
10509,39,31.31,Delhi,0.647,0.374,Public,12.07,0.889,0,Neutral,0.75,Low,60.42,Low
10510,23,12.52,Chennai,0.191,0.195,None,9.41,0.739,1,Competitor,0.52,Medium,59.56,Medium
10511,25,17.95,Pune,0.415,0.219,None,120.73,0.541,1,Neutral,0.473,High,59.96,Medium
10512,35,12.4,Pune,0.273,0.344,None,12.41,0.593,0,Neutral,0.894,Low,69.69,Low
10513,34,54.41,Pune,0.209,0.108,Public,17.19,0.562,0,Competitor,0.515,Medium,66.75,Medium
10514,20,17.42,Gurugram,0.367,0.528,None,90.74,0.464,1,Neutral,0.607,Low,57.08,Medium
10515,36,48.24,Mumbai,0.469,0.162,Home,61.99,0.876,1,Competitor,0.87,High,50.23,Medium
10516,44,36.34,Gurugram,0.787,0.341,Public,4.91,0.461,1,Competitor,0.246,High,56.75,Medium
10517,23,31.86,Mumbai,0.428,0.183,Home,54.71,0.983,1,Competitor,0.773,High,58.39,High
10518,47,10.46,Delhi,0.173,0.198,None,,0.408,1,Competitor,0.423,Medium,62.74,Medium
10519,19,36.03,Mumbai,0.509,0.345,Public,2.65,0.111,0,Competitor,0.536,Low,56.56,Medium
10520,56,44.77,Gurugram,0.379,0.392,None,0.51,0.203,1,Tesla,0.472,High,54.48,High
10521,30,54.68,Bangalore,0.244,0.19,,77.15,0.645,1,Neutral,0.77,Medium,57.43,Low
10522,36,12.26,Bangalore,0.23,0.241,Public,16.65,0.013,0,Tesla,0.748,Medium,71.2,Low
10523,18,26.87,Delhi,0.161,0.12,Public,47.24,0.892,1,Competitor,0.478,High,69.36,Low
10524,34,64.75,Delhi,0.45,0.305,None,2.02,0.051,0,Competitor,0.56,Medium,53.79,Low
10525,37,60.04,Hyderabad,,0.358,Home,55.49,0.509,1,Competitor,0.664,Medium,53.6,Low
10526,34,30.4,Mumbai,0.06,0.018,Home,25.16,0.169,1,Competitor,0.469,Medium,69.95,Medium
10527,29,10.14,Hyderabad,0.179,0.573,Home,6.69,0.646,0,Neutral,0.688,Medium,45.0,High
10528,25,56.81,Pune,0.676,0.178,Public,8.84,0.182,1,Neutral,0.879,Low,56.25,Low
10529,46,32.42,Hyderabad,0.3,0.424,Home,121.68,0.951,1,Competitor,0.297,Low,53.19,Low
10530,35,14.72,Pune,0.116,0.517,Public,20.79,0.343,0,Competitor,0.569,Medium,65.15,Low
10531,50,27.61,Delhi,0.41,0.13,None,5.73,0.492,1,Neutral,0.438,High,63.58,Low
10532,29,10.41,Mumbai,0.362,0.614,Public,32.77,0.083,1,Tesla,0.743,Medium,69.97,Low
10533,30,56.56,Pune,0.34,0.149,Home,2.46,0.961,0,Tesla,0.743,Medium,49.32,Medium
10534,43,10.0,Pune,0.641,0.53,Public,42.27,0.458,0,Neutral,0.713,Medium,59.16,Medium
10535,18,67.86,Chennai,0.596,0.375,Public,62.92,0.152,1,Tesla,0.504,Medium,56.23,Medium
10536,22,39.71,Pune,0.529,0.263,Home,6.29,0.114,1,Tesla,1.0,Medium,62.55,Medium
10537,45,10.58,Chennai,0.278,0.405,None,18.74,0.383,1,Neutral,0.677,Medium,67.19,Low
10538,23,25.62,Delhi,0.332,0.055,None,66.89,0.164,1,Neutral,0.429,Medium,66.03,Medium
10539,18,23.41,Chennai,0.333,0.349,Home,48.98,0.608,1,Competitor,0.35,Low,56.66,Low
10540,53,15.68,Delhi,0.54,0.476,Public,1.02,0.65,1,Neutral,0.664,Medium,61.98,Low
10541,21,36.98,Chennai,0.255,0.196,Home,4.57,0.107,0,Tesla,0.993,Low,61.36,High
10542,36,87.67,Delhi,0.412,0.19,None,123.78,0.011,1,Neutral,0.553,High,45.0,Low
10543,35,16.97,Delhi,0.396,0.237,None,8.95,0.745,1,Competitor,0.823,High,59.3,Low
10544,18,34.42,Gurugram,0.294,0.154,,22.43,0.573,1,Competitor,0.257,High,70.13,Low
10545,32,32.77,Mumbai,0.504,0.289,None,1.12,0.478,1,Neutral,0.643,Low,53.59,Low
10546,39,36.7,Delhi,0.222,0.249,None,4.77,0.885,0,Competitor,0.703,Low,54.67,High
10547,38,10.0,Gurugram,0.447,0.36,Public,16.65,0.268,0,Competitor,0.457,Medium,51.81,Low
10548,44,71.15,Hyderabad,0.138,0.258,None,7.36,0.589,1,Competitor,0.798,Medium,59.32,Low
10549,31,138.65,Hyderabad,0.553,0.374,Public,27.26,0.315,1,Tesla,0.564,Medium,57.66,Low
10550,42,32.25,Pune,0.405,0.248,Home,87.8,0.433,0,Tesla,0.902,Medium,45.0,High
10551,28,53.7,Chennai,0.597,0.42,None,37.83,0.115,1,Neutral,0.693,Low,50.57,Medium
10552,20,43.59,Delhi,0.66,0.166,Public,27.32,0.735,1,Tesla,0.635,Medium,63.94,Medium
10553,22,11.99,Bangalore,0.398,0.463,Home,0.9,0.002,1,Competitor,0.563,Low,59.33,Medium
10554,20,30.36,Pune,0.27,0.215,Public,54.42,0.376,0,Neutral,0.605,Medium,50.53,Medium
10555,45,,Gurugram,0.206,0.28,None,26.84,0.884,1,Competitor,0.446,High,63.55,Medium
10556,19,28.1,Delhi,0.428,0.263,None,7.68,0.851,1,Neutral,0.457,High,56.28,Medium
10557,37,33.56,Delhi,0.267,0.18,Home,37.67,0.143,1,Neutral,0.76,High,56.84,High
10558,32,35.4,Bangalore,0.187,0.453,Public,38.06,0.472,1,Neutral,1.0,Medium,54.49,Medium
10559,33,16.87,Hyderabad,0.553,0.24,Home,30.46,0.14,1,Competitor,0.692,Medium,53.42,Low
10560,48,35.5,Delhi,0.254,0.28,Home,30.3,0.106,1,Tesla,0.727,High,53.21,Medium
10561,30,28.93,Gurugram,0.387,0.267,None,20.45,0.849,1,Tesla,0.581,High,67.7,Medium
10562,41,67.41,Gurugram,0.388,0.209,Home,,0.175,1,Neutral,0.671,Medium,63.29,Low
10563,35,51.94,Hyderabad,0.419,0.202,None,0.85,0.053,1,Competitor,0.861,Low,53.53,Medium
10564,33,59.22,Gurugram,0.689,0.314,Home,51.94,0.385,0,Competitor,0.759,High,56.68,High
10565,57,62.23,Bangalore,0.198,0.255,None,83.74,0.154,1,Tesla,0.307,High,75.0,High
10566,20,14.33,Pune,0.342,0.394,Home,85.59,0.96,1,Neutral,0.797,High,55.88,Low
10567,47,50.34,Hyderabad,0.182,0.351,Home,28.19,0.614,1,Neutral,0.697,Medium,63.5,Medium
10568,41,13.77,Delhi,0.21,0.153,None,30.77,0.254,1,Competitor,0.609,Medium,47.14,Medium
10569,30,80.53,Bangalore,0.394,0.387,Home,25.19,0.841,1,Competitor,1.0,High,59.85,Low
10570,51,49.66,Chennai,0.399,0.376,Public,14.58,0.431,1,Neutral,0.656,Low,52.91,Medium
10571,18,12.94,Pune,0.156,0.523,None,56.84,0.437,1,Competitor,0.724,High,56.35,High
10572,29,36.39,Gurugram,0.259,0.688,None,0.01,0.157,1,Tesla,0.386,Low,45.0,Low
10573,22,16.01,Hyderabad,0.646,0.071,None,,0.092,1,Tesla,0.544,Medium,60.71,High
10574,39,22.1,Pune,0.131,0.117,Public,77.78,0.101,1,Competitor,0.259,High,49.77,Medium
10575,23,40.84,Delhi,0.356,0.312,None,5.37,0.622,1,Neutral,0.543,Medium,66.46,High
10576,39,19.86,Pune,0.275,0.274,Public,64.15,0.038,1,Tesla,0.801,Medium,45.37,Low
10577,33,26.23,Hyderabad,0.694,0.287,None,45.84,0.17,1,Competitor,0.602,Medium,68.27,Medium
10578,30,63.19,Delhi,0.516,0.166,Home,31.07,0.327,0,Competitor,0.557,High,64.08,Low
10579,38,28.15,Gurugram,0.568,0.194,Home,29.92,0.462,0,Neutral,0.887,Medium,58.37,Medium
10580,32,14.53,Chennai,0.13,0.066,Home,16.62,0.026,1,Tesla,0.723,Medium,68.91,Medium
10581,24,10.0,Pune,0.295,0.178,Home,0.84,0.454,1,Tesla,0.599,High,61.16,Medium
10582,63,52.24,Chennai,0.316,0.397,None,29.62,0.674,1,Competitor,0.791,Medium,75.0,High
10583,30,51.63,Gurugram,0.113,0.23,None,8.13,0.129,1,Competitor,0.614,Low,61.1,Low
10584,18,36.53,Mumbai,0.184,0.259,None,6.98,0.591,1,Competitor,0.958,High,58.63,Medium
10585,26,126.61,Chennai,0.439,0.064,Public,9.96,0.233,1,Competitor,0.8,Low,63.65,High
10586,22,25.32,Mumbai,0.499,0.121,None,12.65,0.554,0,Competitor,1.0,Medium,55.69,High
10587,43,68.14,Delhi,0.702,0.354,None,6.25,0.447,1,Tesla,0.627,Medium,54.19,High
10588,38,18.21,Delhi,0.323,0.268,None,117.82,0.633,1,Neutral,0.619,Medium,52.02,Low
10589,38,54.32,Chennai,0.467,0.368,Home,30.34,0.499,1,Competitor,0.622,Low,52.09,Low
10590,31,12.57,Pune,0.44,0.25,None,15.38,0.452,0,Tesla,0.853,Medium,50.75,Low
10591,32,53.5,Chennai,0.301,0.243,Home,1.45,0.253,0,Neutral,0.744,Medium,60.65,High
10592,31,26.31,Chennai,0.301,0.155,Home,55.56,0.663,0,Tesla,0.314,Medium,72.32,High
10593,34,46.06,Gurugram,0.568,0.147,None,13.54,0.766,1,Competitor,0.647,Low,69.18,High
10594,43,,Pune,0.478,0.467,None,29.69,0.367,1,Neutral,1.0,Medium,55.51,High
10595,38,51.04,Mumbai,0.747,0.441,None,43.72,0.938,1,Tesla,0.388,Low,70.02,High
10596,40,10.0,Delhi,0.253,0.015,None,30.01,0.969,0,Tesla,1.0,Medium,63.59,Low
10597,39,28.75,Mumbai,0.18,0.35,,37.07,0.745,0,Competitor,0.939,Low,65.72,Low
10598,43,65.4,Mumbai,0.366,0.251,None,18.21,0.591,1,Tesla,0.846,Medium,50.02,Medium
10599,37,71.71,Bangalore,0.058,0.331,None,1.6,0.071,0,Competitor,0.602,High,51.46,High
10600,38,44.57,Pune,0.19,0.238,Home,62.06,0.122,0,Competitor,0.539,Low,45.0,Medium
10601,46,67.1,Delhi,0.485,0.438,None,4.15,0.164,0,Tesla,0.499,Medium,62.48,Low
10602,28,27.73,Bangalore,0.463,0.156,Public,87.5,0.988,0,Tesla,0.774,High,55.66,Medium
10603,26,18.94,Bangalore,0.49,0.215,Home,40.91,0.497,1,Tesla,0.679,Medium,66.6,Medium
10604,23,34.41,Hyderabad,0.469,0.573,Public,32.83,0.425,1,Competitor,0.625,Medium,54.55,Medium
10605,36,38.05,Gurugram,0.171,0.54,Home,23.15,0.849,0,Competitor,0.437,High,51.03,Medium
10606,18,42.69,Gurugram,0.456,0.524,Home,60.88,0.204,1,Competitor,0.928,Low,60.57,Medium
10607,39,32.39,Hyderabad,0.445,0.173,None,50.23,0.399,1,Competitor,0.547,Medium,48.74,Low
10608,33,32.79,Chennai,0.383,0.171,Home,11.21,0.4,0,Competitor,0.639,Medium,55.6,Low
10609,46,55.77,Hyderabad,0.446,0.414,None,15.92,0.361,1,Competitor,0.654,Medium,59.33,Low
10610,28,15.7,Hyderabad,0.193,0.194,None,9.2,0.707,1,Neutral,0.818,Medium,58.26,Low
10611,32,37.65,Chennai,0.461,0.07,Home,8.43,0.674,1,Tesla,0.469,Low,57.73,Medium
10612,46,44.63,Pune,0.319,0.278,None,33.39,0.39,1,Competitor,0.84,Low,52.58,Medium
10613,48,19.95,Chennai,0.219,0.309,None,76.57,0.22,0,Competitor,0.408,Medium,52.18,Low
10614,28,25.88,Gurugram,0.279,0.31,Public,58.13,0.823,0,Competitor,0.567,Low,56.54,High
10615,36,89.56,Mumbai,0.542,0.525,None,7.69,0.832,1,Tesla,0.393,Low,68.5,Medium
10616,37,36.34,Chennai,0.327,0.166,None,82.01,0.713,1,Neutral,0.616,High,52.18,Medium
10617,38,151.71,Bangalore,0.118,0.164,None,17.85,0.759,0,Competitor,0.428,Medium,54.11,Medium
10618,32,34.37,Pune,0.26,0.609,None,12.02,0.196,0,Neutral,0.62,Medium,45.8,Low
10619,47,57.83,Delhi,0.349,0.258,None,6.86,0.416,0,Competitor,0.556,Medium,67.07,Low
10620,18,10.0,Chennai,0.681,0.145,None,32.68,0.661,0,Tesla,0.499,Medium,53.57,Medium
10621,30,10.0,Hyderabad,0.2,0.155,None,17.75,0.615,1,Neutral,0.826,Medium,54.73,Low
10622,39,13.89,Hyderabad,0.368,0.218,Home,21.31,0.848,1,Tesla,0.624,High,55.69,High
10623,39,62.91,Chennai,0.218,0.267,Home,8.75,0.829,1,Neutral,0.605,Medium,57.1,Low
10624,48,26.31,Chennai,0.673,0.474,Public,33.39,0.602,1,Competitor,0.829,Medium,69.28,High
10625,46,10.0,Pune,0.198,0.56,Public,3.74,0.297,1,Competitor,0.674,High,70.21,Low
10626,32,33.88,Hyderabad,0.129,0.238,Public,67.11,0.558,1,Neutral,0.614,Medium,49.42,High
10627,47,58.77,Gurugram,0.549,0.371,Public,27.64,0.52,0,Neutral,0.396,Medium,75.0,Low
10628,27,15.38,Pune,0.316,0.061,Home,18.31,0.136,1,Neutral,0.587,High,53.04,High
10629,44,61.3,Mumbai,0.424,0.547,None,5.56,0.597,1,Neutral,0.683,High,66.92,Medium
10630,53,10.41,Hyderabad,0.328,0.526,Public,24.46,0.455,0,Competitor,0.693,Medium,63.58,Medium
10631,47,57.7,Mumbai,0.49,0.288,None,10.07,0.221,1,Competitor,0.692,Medium,59.9,Low
10632,36,18.86,Bangalore,0.246,0.231,None,54.16,0.318,1,Competitor,0.233,Medium,55.2,Medium
10633,31,75.76,Bangalore,0.253,0.487,Public,21.73,0.273,1,Competitor,0.727,Medium,49.28,High
10634,19,85.98,Pune,0.338,0.388,Home,0.08,0.176,1,Competitor,0.726,Medium,53.65,Medium
10635,38,43.08,Delhi,0.361,0.619,None,16.03,0.028,1,Competitor,0.366,High,63.69,Low
10636,23,20.05,Hyderabad,0.408,0.581,Home,64.87,0.43,0,Competitor,0.739,High,69.68,High
10637,27,157.4,Delhi,0.383,0.417,Public,11.69,0.188,1,Competitor,0.827,High,51.88,High
10638,23,17.62,Gurugram,0.33,0.476,Public,6.93,0.592,1,Competitor,0.334,Low,59.61,Medium
10639,30,93.9,Chennai,0.423,0.306,None,2.02,0.494,1,Competitor,0.572,Medium,49.86,Medium
10640,34,116.96,Hyderabad,0.211,0.14,None,12.66,0.824,0,Competitor,0.644,Low,54.7,High
10641,37,44.33,Hyderabad,0.239,0.329,Home,74.25,0.583,1,Competitor,0.959,High,64.97,High
10642,28,12.56,Bangalore,0.133,0.138,Home,10.64,0.034,1,Competitor,0.98,Medium,64.28,Medium
10643,45,41.63,Gurugram,0.034,0.06,Home,6.71,0.465,1,Competitor,0.33,Medium,45.58,Medium
10644,32,129.02,Hyderabad,0.379,0.279,,16.07,0.035,1,Neutral,0.739,Low,56.97,High
10645,27,19.93,Chennai,0.281,0.186,Public,19.69,0.349,0,Neutral,0.52,High,45.0,Medium
10646,37,30.78,Chennai,0.554,0.269,None,80.86,0.584,1,Competitor,0.609,High,54.0,Low
10647,54,10.0,Gurugram,0.278,0.448,Home,16.72,0.769,1,Neutral,0.98,High,61.0,High
10648,38,30.92,Mumbai,0.503,0.346,Home,80.21,0.652,1,Competitor,0.448,Medium,61.68,Low
10649,31,52.61,Bangalore,0.111,0.236,Home,0.75,0.633,1,Competitor,0.586,Medium,65.14,Medium
10650,19,14.15,Pune,0.151,0.493,Home,3.5,0.96,0,Tesla,0.65,High,57.44,Low
10651,32,91.42,Mumbai,0.44,0.042,Public,6.76,0.277,0,Neutral,0.241,Medium,60.24,High
10652,37,10.0,Hyderabad,0.328,0.12,Home,15.85,0.758,1,Neutral,0.917,High,64.64,Low
10653,31,20.2,Bangalore,0.642,0.081,None,8.0,0.406,1,Competitor,0.49,High,52.16,Low
10654,18,80.21,Delhi,0.379,0.459,Home,62.88,0.488,1,Competitor,0.511,High,56.51,Low
10655,26,29.05,Hyderabad,0.419,0.077,None,0.13,0.487,1,Neutral,0.202,High,64.86,Medium
10656,49,104.98,Pune,0.561,0.101,Home,150.0,0.77,1,Neutral,0.562,High,53.73,Medium
10657,49,10.0,Chennai,0.359,0.509,Home,14.71,0.035,0,Competitor,0.977,High,71.48,Medium
10658,26,24.65,Delhi,0.494,0.502,None,12.16,0.22,1,Neutral,0.243,High,52.58,High
10659,41,42.49,Bangalore,0.392,0.136,Public,36.79,0.438,1,Tesla,0.611,Medium,46.56,Medium
10660,23,125.9,Gurugram,0.752,0.11,None,28.51,0.981,1,Competitor,0.765,Low,54.86,High
10661,49,36.73,Mumbai,0.545,0.065,None,12.76,0.015,1,Neutral,0.644,Medium,60.72,High
10662,37,49.75,Delhi,0.475,0.317,Public,2.07,0.286,1,Tesla,0.758,Medium,60.92,Low
10663,44,32.51,Gurugram,0.739,0.047,None,48.88,0.501,1,Tesla,0.649,Low,66.0,High
10664,18,29.98,Gurugram,0.673,0.383,Home,31.02,0.416,1,Competitor,0.697,High,62.36,Medium
10665,41,19.96,Hyderabad,0.249,0.182,None,150.0,0.114,0,Competitor,0.461,Medium,46.32,High
10666,34,45.34,Delhi,0.363,0.195,Public,22.59,0.809,1,Tesla,0.618,High,74.69,Low
10667,43,26.5,Delhi,0.368,0.11,None,0.35,0.566,0,Competitor,1.0,Low,50.02,Medium
10668,44,51.82,Delhi,0.253,0.573,None,23.0,0.789,0,Neutral,0.893,Low,65.28,Low
10669,35,,Hyderabad,0.615,0.123,None,33.3,0.212,1,Competitor,0.953,Medium,70.26,High
10670,28,24.32,Bangalore,0.405,0.373,None,7.94,0.193,1,Tesla,0.342,High,46.79,High
10671,42,92.26,Mumbai,0.324,0.448,Home,29.45,0.939,0,Competitor,0.992,High,63.65,Medium
10672,34,18.33,Bangalore,0.255,0.255,None,12.27,0.239,0,Tesla,0.536,Low,52.5,High
10673,26,20.73,Gurugram,0.183,0.312,Home,33.58,0.941,0,Competitor,0.826,Low,60.79,Medium
10674,25,10.0,Pune,0.272,0.377,Public,112.43,0.872,1,Tesla,0.599,High,62.52,Low
10675,20,,Hyderabad,0.539,0.173,Home,49.31,0.956,0,Competitor,0.739,Medium,59.36,Medium
10676,29,87.45,Mumbai,0.133,0.106,Home,63.36,0.897,0,Competitor,0.582,Medium,73.76,Medium
10677,46,89.01,Gurugram,0.572,0.213,Home,78.7,0.932,1,Neutral,0.353,High,57.55,Medium
10678,36,22.5,Chennai,0.253,0.248,Home,22.49,0.889,1,Competitor,1.0,Medium,63.62,Low
10679,29,48.75,Chennai,0.336,0.484,None,13.76,0.381,1,Competitor,0.399,Low,59.48,Low
10680,43,56.71,Gurugram,0.26,0.282,None,90.16,0.686,0,Competitor,0.885,Medium,45.0,High
10681,26,10.0,Mumbai,0.569,0.236,None,29.01,0.148,0,Competitor,0.693,High,59.49,Medium
10682,35,73.64,Chennai,0.4,0.367,Home,9.36,0.514,1,Tesla,0.959,High,57.97,High
10683,33,10.2,Pune,0.344,0.207,Public,7.27,0.12,1,Competitor,0.73,Low,54.54,Medium
10684,42,23.93,Mumbai,0.327,0.46,None,35.33,0.689,0,Neutral,0.538,Low,55.76,Low
10685,19,,Bangalore,0.152,0.201,Public,15.14,0.135,0,Tesla,0.798,High,63.1,Low
10686,26,42.26,Gurugram,0.169,0.129,Public,10.27,0.877,0,Tesla,0.816,High,70.59,Medium
10687,18,16.53,Delhi,0.219,0.284,Home,7.85,0.07,1,Competitor,0.374,High,63.05,High
10688,32,20.0,Chennai,0.293,0.035,None,4.78,0.382,0,Tesla,0.808,High,63.06,Low
10689,47,64.04,Pune,0.09,0.226,None,19.47,0.961,1,Tesla,0.861,Medium,70.03,Low
10690,29,22.12,Bangalore,0.71,0.649,Home,12.63,0.753,0,Competitor,0.532,Low,72.75,Low
10691,29,32.91,Bangalore,0.73,0.152,None,18.93,0.702,0,Competitor,0.769,Medium,57.39,High
10692,43,10.05,Mumbai,0.381,0.43,None,8.62,0.617,1,Competitor,0.917,Low,55.94,Low
10693,45,10.0,Delhi,0.572,0.352,Public,93.5,0.1,1,Competitor,0.726,Low,59.57,Medium
10694,34,37.96,Gurugram,0.419,0.517,Home,4.64,0.381,0,Neutral,0.803,Medium,63.55,Medium
10695,41,21.35,Pune,0.518,0.128,Home,87.37,0.687,1,Neutral,0.428,Medium,45.0,High
10696,24,102.72,Bangalore,0.086,0.026,None,17.03,0.059,1,Competitor,0.669,Medium,52.54,Medium
10697,48,134.44,Bangalore,0.29,0.055,None,,0.975,1,Competitor,0.923,Medium,63.21,Medium
10698,56,11.0,Chennai,0.287,0.289,None,5.86,0.97,1,Competitor,0.883,Medium,54.86,Low
10699,40,10.0,Bangalore,0.653,0.108,Public,17.53,0.495,1,Neutral,0.502,Medium,66.37,Medium
10700,18,104.22,Hyderabad,0.317,0.371,None,3.48,0.0,1,Competitor,0.848,Medium,63.79,Low
10701,29,46.28,Mumbai,0.427,0.152,Home,101.08,0.313,1,Neutral,0.467,High,63.37,Low
10702,41,37.25,Gurugram,0.203,0.27,None,13.92,0.024,1,Competitor,0.553,Low,64.45,Low
10703,30,10.0,Bangalore,0.162,0.162,Home,7.23,0.047,1,Tesla,0.348,Medium,50.46,Medium
10704,47,127.68,Gurugram,0.273,0.279,None,41.18,0.577,0,Competitor,0.269,Medium,56.38,Medium
10705,40,15.93,Chennai,0.21,0.089,None,12.02,0.44,0,Tesla,0.598,High,70.22,Low
10706,27,58.18,Pune,0.156,0.287,None,27.99,0.966,0,Competitor,0.794,Medium,59.73,Medium
10707,35,56.03,Pune,0.298,0.358,None,4.21,0.954,1,Competitor,0.785,High,69.51,High
10708,26,10.0,Bangalore,0.494,0.659,Home,18.09,0.289,0,Competitor,0.846,Medium,72.12,Low
10709,33,18.74,Hyderabad,0.37,0.302,None,9.86,0.168,1,Competitor,0.694,Low,72.2,High
10710,29,10.0,Hyderabad,0.05,0.371,None,45.91,0.115,0,Tesla,0.655,Medium,64.76,Low
10711,46,10.0,Chennai,0.204,0.174,None,4.39,0.434,1,Tesla,0.641,High,52.1,High
10712,56,27.57,Chennai,0.392,0.245,Public,30.23,0.794,1,Competitor,0.778,High,52.12,Medium
10713,20,10.26,Bangalore,0.102,0.391,None,0.22,0.056,1,Tesla,0.833,High,47.67,Medium
10714,18,16.0,Bangalore,0.52,0.285,None,0.91,0.782,1,Competitor,0.493,Low,56.23,High
10715,32,10.0,Chennai,0.267,0.201,None,26.58,0.599,0,Neutral,0.783,High,60.14,Medium
10716,19,24.79,Mumbai,0.374,0.146,Public,60.33,0.756,0,Neutral,0.838,High,64.0,Low
10717,35,102.11,Gurugram,0.428,0.498,Home,18.58,0.847,0,Tesla,0.656,Medium,48.0,Low
10718,42,41.62,Hyderabad,0.27,0.215,None,16.34,0.285,1,Tesla,0.574,Medium,50.72,Low
10719,49,20.85,Chennai,0.202,0.407,Public,2.83,0.836,1,Tesla,0.714,Medium,60.92,High
10720,37,31.0,Mumbai,0.371,0.2,None,49.51,0.719,1,Competitor,0.417,Medium,60.7,Low
10721,33,39.34,Hyderabad,0.415,0.119,None,19.69,0.414,0,Tesla,0.81,High,57.33,High
10722,18,39.82,Mumbai,0.231,0.03,Home,8.19,0.273,1,Competitor,0.734,Medium,62.66,Medium
10723,35,25.6,Hyderabad,0.243,0.13,Home,47.75,0.619,0,Neutral,0.732,High,49.3,High
10724,35,17.71,Mumbai,0.096,0.28,None,17.82,0.593,1,Tesla,0.686,High,73.32,Low
10725,41,57.89,Hyderabad,0.49,0.123,None,4.66,0.61,0,Competitor,0.451,High,62.57,Medium
10726,27,11.74,Bangalore,0.478,0.308,None,2.91,0.302,1,Neutral,0.648,High,65.74,Low
10727,30,58.55,Hyderabad,0.814,0.128,Home,101.19,0.028,1,Competitor,0.735,High,63.52,Low
10728,20,22.59,Mumbai,0.719,0.045,Home,30.81,0.029,1,Competitor,0.873,High,50.43,Low
10729,18,74.11,Mumbai,0.677,0.193,None,8.39,0.201,1,Competitor,0.594,High,68.35,High
10730,23,13.4,Delhi,0.07,0.305,None,21.14,0.758,1,Tesla,0.413,Low,58.11,High
10731,19,13.14,Bangalore,0.366,0.283,Home,44.76,0.638,0,Neutral,0.641,Low,58.26,Medium
10732,38,33.86,Delhi,0.773,0.384,Home,,0.818,0,Tesla,0.789,High,48.14,Medium
10733,29,15.82,Mumbai,0.509,0.264,Home,26.96,0.055,1,Competitor,0.998,Low,60.01,Low
10734,29,104.92,Bangalore,0.191,0.28,None,71.72,0.089,1,Tesla,0.719,High,52.81,Low
10735,25,18.19,Hyderabad,0.472,0.446,None,17.48,0.2,0,Competitor,0.16,Low,61.29,Low
10736,18,14.52,Hyderabad,0.446,0.585,Public,58.64,0.489,1,Competitor,0.492,Medium,60.1,Low
10737,50,44.95,Gurugram,0.26,0.29,None,1.0,0.782,1,Competitor,0.565,High,70.18,Low
10738,24,10.0,Chennai,0.498,0.054,Home,33.85,0.562,0,Tesla,0.545,High,63.95,Medium
10739,30,109.52,Bangalore,0.281,0.624,Home,15.01,0.523,1,Tesla,0.557,Low,53.07,Medium
10740,20,51.38,Hyderabad,0.22,0.238,None,39.41,0.201,0,Tesla,0.703,Low,47.97,High
10741,44,39.55,Bangalore,0.231,0.066,None,36.96,0.066,0,Competitor,0.785,High,57.99,Medium
10742,36,16.67,Hyderabad,0.059,0.027,None,24.12,0.373,0,Competitor,0.431,High,57.61,Low
